ALV-7004 or ALV-7004/FAST Data
Date :	"04.06.2015"
Time :	"16:13:55"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     297.93009
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      60.70000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"C-CH0/1+1/0 "
MeanCR0 [kHz]   :	     514.69885
MeanCR1 [kHz]   :	     410.53217
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation"
  2.50000E-005	  2.96683E-001	  2.96713E-001	  0.00000E+000	  0.00000E+000
  5.00000E-005	  2.95279E-001	  2.99657E-001	  0.00000E+000	  0.00000E+000
  7.50000E-005	  3.00826E-001	  3.01249E-001	  0.00000E+000	  0.00000E+000
  1.00000E-004	  2.92804E-001	  2.91249E-001	  0.00000E+000	  0.00000E+000
  1.25000E-004	  2.95581E-001	  2.93853E-001	  0.00000E+000	  0.00000E+000
  1.50000E-004	  2.93136E-001	  2.89959E-001	  0.00000E+000	  0.00000E+000
  1.75000E-004	  2.92302E-001	  2.89868E-001	  0.00000E+000	  0.00000E+000
  2.00000E-004	  2.97875E-001	  2.96970E-001	  0.00000E+000	  0.00000E+000
  2.25000E-004	  2.94143E-001	  2.93219E-001	  0.00000E+000	  0.00000E+000
  2.50000E-004	  2.96294E-001	  2.98992E-001	  0.00000E+000	  0.00000E+000
  2.75000E-004	  2.95249E-001	  2.92638E-001	  0.00000E+000	  0.00000E+000
  3.00000E-004	  2.94992E-001	  2.93657E-001	  0.00000E+000	  0.00000E+000
  3.25000E-004	  2.95721E-001	  2.99823E-001	  0.00000E+000	  0.00000E+000
  3.50000E-004	  2.96985E-001	  2.98147E-001	  0.00000E+000	  0.00000E+000
  3.75000E-004	  2.95362E-001	  2.91921E-001	  0.00000E+000	  0.00000E+000
  4.00000E-004	  2.96191E-001	  2.93887E-001	  0.00000E+000	  0.00000E+000
  4.50000E-004	  2.94842E-001	  2.93808E-001	  0.00000E+000	  0.00000E+000
  5.00000E-004	  2.96743E-001	  2.96279E-001	  0.00000E+000	  0.00000E+000
