ALV-7004 or ALV-7004/FAST
Date :	"13-Nov-18"
Time :	"10:38:54"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.57128
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      40.00000
Duration [s]    :	        30
FloatDur [ms]   :	        30023
Stop TP [ms]   :	    764895
Runs            :	         1
Mode            :	"C-CH0/1a1/0 "
MeanCR0 [kHz]   :	      50.61703
MeanCR1 [kHz]   :	      44.12925
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation"
  3.12500E-006	  5.57307E-002	  6.52848E-002	  0.00000E+000	  0.00000E+000
  6.25000E-006	  2.94568E-002	 -1.11482E-002	  0.00000E+000	  0.00000E+000
  9.37500E-006	 -2.78679E-002	 -1.59407E-003	  0.00000E+000	  0.00000E+000
  1.25000E-005	  2.70683E-002	  2.22912E-002	  0.00000E+000	  0.00000E+000
  1.56250E-005	 -2.54794E-002	 -4.93647E-002	  0.00000E+000	  0.00000E+000
  1.87500E-005	  1.51256E-002	  5.57307E-002	  0.00000E+000	  0.00000E+000
  2.18750E-005	 -8.99697E-002	 -2.54794E-002	  0.00000E+000	  0.00000E+000
  2.50000E-005	  1.51256E-002	  1.27371E-002	  0.00000E+000	  0.00000E+000
  2.81250E-005	 -2.07023E-002	 -1.11482E-002	  0.00000E+000	  0.00000E+000
  3.12500E-005	 -4.45876E-002	  5.57307E-002	  0.00000E+000	  0.00000E+000
  3.43750E-005	  5.57307E-002	  7.96160E-002	  0.00000E+000	  0.00000E+000
  3.75000E-005	  4.85651E-002	  7.48389E-002	  0.00000E+000	  0.00000E+000
  4.06250E-005	 -8.04156E-002	 -1.11466E-001	  0.00000E+000	  0.00000E+000
  4.37500E-005	  7.72274E-002	  7.96160E-002	  0.00000E+000	  0.00000E+000
  4.68750E-005	  4.61765E-002	  2.70683E-002	  0.00000E+000	  0.00000E+000
  5.00000E-005	  3.66224E-002	  3.90110E-002	  0.00000E+000	  0.00000E+000
  5.62500E-005	 -2.18966E-002	 -2.30909E-002	  0.00000E+000	  0.00000E+000
  6.25000E-005	  2.58740E-002	  7.00619E-002	  0.00000E+000	  0.00000E+000
  6.87500E-005	 -3.98260E-003	  1.03486E-002	  0.00000E+000	  0.00000E+000
  7.50000E-005	 -2.18966E-002	 -1.35367E-002	  0.00000E+000	  0.00000E+000
  8.12500E-005	  7.94457E-004	  1.51256E-002	  0.00000E+000	  0.00000E+000
  8.75000E-005	  1.03486E-002	  7.24504E-002	  0.00000E+000	  0.00000E+000
  9.37500E-005	  2.46798E-002	 -2.30909E-002	  0.00000E+000	  0.00000E+000
  1.00000E-004	 -1.47310E-002	 -2.78679E-002	  0.00000E+000	  0.00000E+000
  1.12500E-004	  3.78012E-003	  7.94453E-004	  0.00000E+000	  0.00000E+000
